GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,external,downtime
36005015900.0,2023-09-24 23:17:00+00:00,EL128,924175.0,ELE: EL128 - 430 - Simpson St,,FR,Cancelled,Rear Safety Edge Failure,UNDERINVESTG,Under Investigation,2023-09-25 08:00:00+00:00,,ST230924.txt - 1738,External Monitoring System,EE-LNOUT,2023-09-24 23:30:00+00:00,C,As per Liftnet Galaxy Client machine is running.,430.0,430.0,430.0,217,IRT,Lenox - White Plains Rd,Simpson St,Bx,2 5,Elevated,40.824073,-73.893064,Wakefield - Eastchester,Manhattan,1.0,,POINT (-73.893064 40.824073),36.0,005,015900,1001.0,"Census Tract 159, Bronx County, New York","list(list(c(-73.895861, -73.893901, -73.8932, -73.892005, -73.891615, -73.892836, -73.893874, -73.895881, -73.895861, 40.822631, 40.823643, 40.824008, 40.824723, 40.820985, 40.820974, 40.820979, 40.820992, 40.822631)))",2164.0,328.0,2132.0,28611.0,562.0,135.0,563.0,23675.0,False,
36005015900.0,2023-05-22 11:43:00+00:00,EL128,874008.0,ELE: EL128 - 430 - Simpson St,,FR,Cancelled,Drive Fault,UNDERINVESTG,Under Investigation,2023-05-22 20:00:00+00:00,,ST230522.txt - 1744,External Monitoring System,EE-LNOUT,2023-05-22 11:53:00+00:00,C,As per Liftnet Galaxy Client machine is running.,430.0,430.0,430.0,217,IRT,Lenox - White Plains Rd,Simpson St,Bx,2 5,Elevated,40.824073,-73.893064,Wakefield - Eastchester,Manhattan,1.0,,POINT (-73.893064 40.824073),36.0,005,015900,1001.0,"Census Tract 159, Bronx County, New York","list(list(c(-73.895861, -73.893901, -73.8932, -73.892005, -73.891615, -73.892836, -73.893874, -73.895881, -73.895861, 40.822631, 40.823643, 40.824008, 40.824723, 40.820985, 40.820974, 40.820979, 40.820992, 40.822631)))",2164.0,328.0,2132.0,28611.0,562.0,135.0,563.0,23675.0,False,
36005015900.0,2023-05-17 11:59:00+00:00,EL128,865895.0,ELE: EL128 - 430 - Simpson St,,FR,Cancelled,Drive Fault,UNDERINVESTG,Under Investigation,2023-05-17 20:00:00+00:00,,ST230517.txt - 1729,External Monitoring System,EE-LNOUT,2023-05-17 12:16:00+00:00,C,As per Galaxy Client elevator running,430.0,430.0,430.0,217,IRT,Lenox - White Plains Rd,Simpson St,Bx,2 5,Elevated,40.824073,-73.893064,Wakefield - Eastchester,Manhattan,1.0,,POINT (-73.893064 40.824073),36.0,005,015900,1001.0,"Census Tract 159, Bronx County, New York","list(list(c(-73.895861, -73.893901, -73.8932, -73.892005, -73.891615, -73.892836, -73.893874, -73.895881, -73.895861, 40.822631, 40.823643, 40.824008, 40.824723, 40.820985, 40.820974, 40.820979, 40.820992, 40.822631)))",2164.0,328.0,2132.0,28611.0,562.0,135.0,563.0,23675.0,False,
36005019500.0,2023-05-09 09:55:00+00:00,EL133,851118.0,ELE: EL133 - 219 - 161 St-Yankee Stadium,,MRP,Cancelled,,PLANNEDWORK,Planned Work,2023-05-09 18:00:00+00:00,,,Phone,EE-MANOUT,2023-05-09 10:02:00+00:00,C,,219.0,219.0,604.0,D11,IND,Concourse,161 St-Yankee Stadium,Bx,B D,Subway,40.827905,-73.925651,Bedford Pk Blvd & 205 St,Manhattan,1.0,,POINT (-73.925651 40.827905),36.0,005,019500,2007.0,"Census Tract 195, Bronx County, New York","list(list(c(-73.924261, -73.922217, -73.921223, -73.920365, -73.919029, -73.919856, -73.920461, -73.921171, -73.921742, -73.922669, -73.924047, -73.925927, -73.924261, 40.830681, 40.834163, 40.833833, 40.833543, 40.83309, 40.831949, 40.830915, 40.829628, 40.8286, 40.826854, 40.827244, 40.827812, 40.830681)))",7766.0,1909.0,7525.0,44323.0,1193.0,409.0,1144.0,17121.0,False,
36005019500.0,2023-04-13 17:53:00+00:00,EL134,832279.0,ELE: EL134 - 219 - 161 St-Yankee Stadium,,FR,Cancelled,Power Fault,UNDERINVESTG,Under Investigation,2023-04-14 02:00:00+00:00,,ST230413.txt - 2196,External Monitoring System,EE-LNOUT,2023-04-13 18:05:00+00:00,C,As per S/A Holguin @402073 Elevator is running,219.0,219.0,604.0,D11,IND,Concourse,161 St-Yankee Stadium,Bx,B D,Subway,40.827905,-73.925651,Bedford Pk Blvd & 205 St,Manhattan,1.0,,POINT (-73.925651 40.827905),36.0,005,019500,2007.0,"Census Tract 195, Bronx County, New York","list(list(c(-73.924261, -73.922217, -73.921223, -73.920365, -73.919029, -73.919856, -73.920461, -73.921171, -73.921742, -73.922669, -73.924047, -73.925927, -73.924261, 40.830681, 40.834163, 40.833833, 40.833543, 40.83309, 40.831949, 40.830915, 40.829628, 40.8286, 40.826854, 40.827244, 40.827812, 40.830681)))",7766.0,1909.0,7525.0,44323.0,1193.0,409.0,1144.0,17121.0,False,
36005019500.0,2023-05-08 17:55:00+00:00,EL134,849899.0,ELE: EL134 - 219 - 161 St-Yankee Stadium,,UNI,Cancelled,Power Fault,UNDERINVESTG,Under Investigation,2023-05-09 02:00:00+00:00,,ST230508.txt - 2665,External Monitoring System,EE-LNOUT,2023-05-08 18:07:00+00:00,C,,219.0,219.0,604.0,D11,IND,Concourse,161 St-Yankee Stadium,Bx,B D,Subway,40.827905,-73.925651,Bedford Pk Blvd & 205 St,Manhattan,1.0,,POINT (-73.925651 40.827905),36.0,005,019500,2007.0,"Census Tract 195, Bronx County, New York","list(list(c(-73.924261, -73.922217, -73.921223, -73.920365, -73.919029, -73.919856, -73.920461, -73.921171, -73.921742, -73.922669, -73.924047, -73.925927, -73.924261, 40.830681, 40.834163, 40.833833, 40.833543, 40.83309, 40.831949, 40.830915, 40.829628, 40.8286, 40.826854, 40.827244, 40.827812, 40.830681)))",7766.0,1909.0,7525.0,44323.0,1193.0,409.0,1144.0,17121.0,False,
36005019500.0,2023-04-13 17:53:00+00:00,EL135,832280.0,ELE: EL135 - 219 - 161 St-Yankee Stadium,,FR,Cancelled,Power Fault,UNDERINVESTG,Under Investigation,2023-04-14 02:00:00+00:00,,ST230413.txt - 2197,External Monitoring System,EE-LNOUT,2023-04-13 18:05:00+00:00,C,As per S/A Holguin @402073 Elevator is running,219.0,219.0,604.0,D11,IND,Concourse,161 St-Yankee Stadium,Bx,B D,Subway,40.827905,-73.925651,Bedford Pk Blvd & 205 St,Manhattan,1.0,,POINT (-73.925651 40.827905),36.0,005,019500,2007.0,"Census Tract 195, Bronx County, New York","list(list(c(-73.924261, -73.922217, -73.921223, -73.920365, -73.919029, -73.919856, -73.920461, -73.921171, -73.921742, -73.922669, -73.924047, -73.925927, -73.924261, 40.830681, 40.834163, 40.833833, 40.833543, 40.83309, 40.831949, 40.830915, 40.829628, 40.8286, 40.826854, 40.827244, 40.827812, 40.830681)))",7766.0,1909.0,7525.0,44323.0,1193.0,409.0,1144.0,17121.0,False,
36005022000.0,2023-07-27 18:56:00+00:00,EL159,900609.0,ELE: EL159 - 426 - E 180 St,,FR,Cancelled,DOOR CLOSING / BOTTOM DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-07-28 03:00:00+00:00,,ST230727.txt - 4531,External Monitoring System,EE-LNOUT,2023-07-27 19:16:00+00:00,C,As per Lift Net Legacy Server Elevator is running,426.0,426.0,426.0,213,IRT,Lenox - White Plains Rd,E 180 St,Bx,2 5,Elevated,40.841894,-73.873488,Wakefield - Eastchester,Manhattan,1.0,,POINT (-73.873488 40.841894),36.0,005,022000,1005.0,"Census Tract 220, Bronx County, New York","list(list(c(-73.878364, -73.876856, -73.874591, -73.872081, -73.868926, -73.869209, -73.868374, -73.868355, -73.868927, -73.868019, -73.868892, -73.870301, -73.870995, -73.872253, -73.872808, -73.873268, -73.873561, -73.875613, -73.877415, -73.877914, -73.878364, 40.839997, 40.84223, 40.841521, 40.843721, 40.848151, 40.849239, 40.84897, 40.84708, 40.846882, 40.844841, 40.84441, 40.843549, 40.843112, 40.841601, 40.840869, 40.84022, 40.839794, 40.839902, 40.839988, 40.839971, 40.839997)))",1917.0,318.0,1765.0,29625.0,492.0,104.0,402.0,11265.0,False,
36005022000.0,2023-07-03 21:11:00+00:00,EL159,890849.0,ELE: EL159 - 426 - E 180 St,,FR,Cancelled,DOOR CLOSING / BOTTOM DOOR LOCK FAILURE,UNDERINVESTG,Under Investigation,2023-07-04 06:00:00+00:00,,ST230703.txt - 3048,External Monitoring System,EE-LNOUT,2023-07-03 21:31:00+00:00,C,As per Liftnet machine is running.,426.0,426.0,426.0,213,IRT,Lenox - White Plains Rd,E 180 St,Bx,2 5,Elevated,40.841894,-73.873488,Wakefield - Eastchester,Manhattan,1.0,,POINT (-73.873488 40.841894),36.0,005,022000,1005.0,"Census Tract 220, Bronx County, New York","list(list(c(-73.878364, -73.876856, -73.874591, -73.872081, -73.868926, -73.869209, -73.868374, -73.868355, -73.868927, -73.868019, -73.868892, -73.870301, -73.870995, -73.872253, -73.872808, -73.873268, -73.873561, -73.875613, -73.877415, -73.877914, -73.878364, 40.839997, 40.84223, 40.841521, 40.843721, 40.848151, 40.849239, 40.84897, 40.84708, 40.846882, 40.844841, 40.84441, 40.843549, 40.843112, 40.841601, 40.840869, 40.84022, 40.839794, 40.839902, 40.839988, 40.839971, 40.839997)))",1917.0,318.0,1765.0,29625.0,492.0,104.0,402.0,11265.0,False,
36005022101.0,2023-10-03 09:56:00+00:00,EL506,927706.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-10-03 18:00:00+00:00,,ST231003.txt - 1994,External Monitoring System,EE-LNOUT,2023-10-03 10:13:00+00:00,C,As per Liftnet Galaxy Client machine is running.,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-12-11 15:03:00+00:00,EL507,953175.0,ELE: EL507 - 387 - 170th St - Jerome Av - Bronx Bound Platform,,FR,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-12-12 00:00:00+00:00,,ST231211.txt - 2613,External Monitoring System,EE-LNOUT,2023-12-11 15:05:00+00:00,C,As per Galaxy server Clientt this unit is running.,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-11-19 18:15:00+00:00,EL507,945592.0,ELE: EL507 - 387 - 170th St - Jerome Av - Bronx Bound Platform,,FIR,Cancelled,Fire Phase 1,REPAIR,Repair,2023-11-20 03:00:00+00:00,,ST231119.txt - 2233,External Monitoring System,EE-LNOUT,2023-11-19 18:31:00+00:00,C,Find Running as per Galaxcy,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-07-30 23:29:00+00:00,EL507,901331.0,ELE: EL507 - 387 - 170th St - Jerome Av - Bronx Bound Platform,,UNI,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-07-31 08:00:00+00:00,,ST230730.txt - 3348,External Monitoring System,EE-LNOUT,2023-07-30 23:40:00+00:00,C,,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-11-16 16:57:00+00:00,EL506,944603.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-11-17 01:00:00+00:00,,ST231116.txt - 3160,External Monitoring System,EE-LNOUT,2023-11-16 17:14:00+00:00,C,Galaxy server shows machine running,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-09-14 17:58:00+00:00,EL506,919540.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-09-15 02:00:00+00:00,,ST230914.txt - 3941,External Monitoring System,EE-LNOUT,2023-09-14 18:13:00+00:00,C,"This unit was found running as per galaxy system, this outage will be cancelled.",387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-11-01 10:51:00+00:00,EL506,938341.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-11-01 19:00:00+00:00,,ST231101.txt - 1756,External Monitoring System,EE-LNOUT,2023-11-01 11:10:00+00:00,C,new server shows machine running,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-12-02 23:57:00+00:00,EL506,949793.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-12-03 08:00:00+00:00,,ST231203.txt - 50,External Monitoring System,EE-LNOUT,2023-12-03 00:02:00+00:00,C,As per Galaxy Client: In Service,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-12-31 04:14:00+00:00,EL506,961692.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-12-31 13:00:00+00:00,,ST231231.txt - 392,External Monitoring System,EE-LNOUT,2023-12-31 04:18:00+00:00,C,As per Galaxy Client In Service.,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-09-13 08:57:00+00:00,EL506,918829.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-09-13 17:00:00+00:00,,ST230913.txt - 1686,External Monitoring System,EE-LNOUT,2023-09-13 09:24:00+00:00,C,Merrill Heddy is working on Liftnet. Liftnet Galaxy client 2 is out.,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-03-08 16:48:00+00:00,EL506,817474.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-03-09 01:00:00+00:00,,ST230308.txt - 2252,External Monitoring System,EE-LNOUT,2023-03-08 17:01:00+00:00,C,,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-07-02 15:14:00+00:00,EL508,890504.0,ELE: EL508 - 387 - 170th St - Jerome Av - Manhattan Bound Platform,,FR,Cancelled,Trouble,UNDERINVESTG,Under Investigation,2023-07-03 00:00:00+00:00,,ST230702.txt - 1543,External Monitoring System,EE-LNOUT,2023-07-02 15:24:00+00:00,C,As per Liftnet Galaxy Client machine is running.,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-02-10 12:42:00+00:00,EL506,807652.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-02-10 21:00:00+00:00,,ST230210.txt - 1803,External Monitoring System,EE-LNOUT,2023-02-10 12:55:00+00:00,C,As per Galaxy Client elevator running,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
36005022101.0,2023-02-10 11:27:00+00:00,EL506,807624.0,ELE: EL506 - 387 - 170th St - Jerome Av - Outside Area,,UNI,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-02-10 20:00:00+00:00,,ST230210.txt - 1342,External Monitoring System,EE-LNOUT,2023-02-10 11:38:00+00:00,C,As per Galaxy Client elevator running,387.0,387.0,387.0,412,IRT,Jerome Av,170 St,Bx,4,Elevated,40.840075,-73.917791,Woodlawn,Manhattan,1.0,,POINT (-73.917791 40.840075),36.0,005,022101,2000.0,"Census Tract 221.01, Bronx County, New York","list(list(c(-73.920125, -73.919696, -73.918592, -73.917683, -73.916783, -73.91594, -73.916429, -73.916917, -73.917383, -73.917848, -73.918412, -73.920479, -73.920125, 40.837588, 40.837872, 40.838982, 40.840225, 40.839881, 40.839552, 40.838948, 40.838336, 40.837745, 40.837156, 40.83644, 40.83714, 40.837588)))",4030.0,589.0,3765.0,37200.0,832.0,183.0,809.0,15878.0,False,
